user_id,city,segment,avg_order_value,order_frequency,preferred_cuisine,veg_preference_ratio,price_sensitivity_score,recency_score,lifetime_orders,user_frequency_bucket
2184,Pune,budget,170.69,3.467,Fast Food,0.41,0.828,0.642,104,3
2185,Hyderabad,mid,331.06,6.0,Biryani,0.652,0.463,0.67,180,3
2186,Mumbai,budget,178.29,0.1,North Indian,0.697,0.85,0.059,1,0
2187,Hyderabad,premium,402.44,0.1,Biryani,0.406,0.368,0.198,1,0
2188,Mumbai,mid,366.3,1.633,North Indian,0.471,0.689,0.823,49,2
2189,Bengaluru,budget,126.86,0.1,North Indian,0.537,0.804,0.128,3,0
2190,Bengaluru,premium,1272.45,0.3,South Indian,0.52,0.106,0.187,9,1
2191,Chennai,budget,157.79,3.133,Biryani,0.796,0.799,0.38,94,3
2192,Chennai,mid,290.36,5.367,South Indian,0.145,0.482,0.655,161,3
2193,Bengaluru,mid,212.17,4.5,Desserts,0.186,0.617,0.756,135,3
2194,Mumbai,budget,215.27,5.933,Chinese,0.317,0.912,0.59,178,3
2195,Mumbai,mid,315.0,2.367,North Indian,0.362,0.374,0.733,71,3
2196,Chennai,premium,541.73,5.2,Chinese,0.404,0.113,0.636,156,3
2197,Hyderabad,budget,166.81,0.1,Chinese,0.316,0.672,0.127,2,0
2198,Bengaluru,mid,414.97,4.767,Chinese,0.16,0.551,0.261,143,3
2199,Chennai,budget,181.7,5.333,South Indian,0.372,0.602,0.504,160,3
2200,Pune,mid,351.98,3.233,Biryani,0.172,0.336,0.677,97,3
2201,Mumbai,budget,157.96,0.1,South Indian,0.264,0.814,0.183,1,0
2202,Pune,premium,746.41,3.933,Fast Food,0.497,0.197,0.526,118,3
2203,Delhi,premium,767.28,0.1,Chinese,0.342,0.337,0.29,3,0
2204,Chennai,budget,171.24,4.633,South Indian,0.327,0.763,0.407,139,3
2205,Hyderabad,budget,204.72,0.1,Biryani,0.281,0.946,0.147,1,0
2206,Chennai,mid,355.64,0.333,South Indian,0.867,0.303,0.845,10,1
2207,Mumbai,mid,268.32,0.1,North Indian,0.37,0.333,0.039,1,0
2208,Hyderabad,budget,142.79,2.9,Fast Food,0.505,0.799,0.453,87,3
2209,Pune,budget,187.69,0.833,Biryani,0.17,0.805,0.499,25,2
2210,Chennai,budget,80.0,1.6,South Indian,0.158,0.72,0.533,48,2
2211,Chennai,premium,343.85,5.5,South Indian,0.892,0.095,0.747,165,3
2212,Delhi,mid,441.83,2.533,Fast Food,0.289,0.552,0.778,76,3
2213,Delhi,premium,1004.02,0.1,Chinese,0.344,0.152,0.238,3,0
2214,Chennai,mid,223.48,5.033,Chinese,0.06,0.562,0.517,151,3
2215,Bengaluru,premium,720.09,1.7,Other,0.631,0.021,0.731,51,3
2216,Hyderabad,budget,130.02,0.1,South Indian,0.313,0.681,0.0,1,0
2217,Delhi,budget,136.96,0.1,North Indian,0.343,0.882,0.031,1,0
2218,Chennai,premium,761.11,4.967,Fast Food,0.46,0.122,0.632,149,3
2219,Bengaluru,premium,441.43,0.1,North Indian,0.599,0.011,0.266,1,0
2220,Bengaluru,budget,94.64,6.467,North Indian,0.722,0.744,0.439,194,3
2221,Pune,budget,134.94,0.633,South Indian,0.268,0.83,0.746,19,2
2222,Hyderabad,mid,335.46,6.167,South Indian,0.949,0.402,0.707,185,3
2223,Bengaluru,budget,93.7,4.267,South Indian,0.501,0.867,0.79,128,3
2224,Bengaluru,budget,189.48,5.533,Fast Food,0.324,0.689,0.491,166,3
2225,Hyderabad,premium,616.49,0.633,Biryani,0.574,0.018,0.469,19,2
2226,Bengaluru,budget,128.91,5.7,South Indian,0.19,0.659,0.602,171,3
2227,Delhi,mid,378.27,2.267,Chinese,0.256,0.417,0.665,68,3
2228,Bengaluru,budget,143.55,2.7,South Indian,0.643,0.736,0.669,81,3
2229,Delhi,budget,191.87,5.967,Biryani,0.237,0.796,0.616,179,3
2230,Chennai,mid,256.66,4.9,Desserts,0.473,0.327,0.811,147,3
2231,Hyderabad,budget,80.13,3.467,Desserts,0.78,0.916,0.556,104,3
2232,Delhi,mid,319.02,4.5,North Indian,0.614,0.437,0.434,135,3
2233,Mumbai,budget,153.01,2.467,Other,0.463,0.9,0.652,74,3
2234,Pune,premium,451.85,6.533,North Indian,0.387,0.049,0.724,196,3
2235,Pune,mid,211.22,0.1,Fast Food,0.138,0.32,0.289,2,0
2236,Chennai,premium,736.46,3.9,South Indian,0.213,0.377,0.925,117,3
2237,Chennai,budget,112.11,0.433,Chinese,0.352,0.822,0.497,13,1
2238,Pune,budget,80.0,2.933,North Indian,0.629,0.756,0.701,88,3
2239,Hyderabad,budget,198.27,3.467,North Indian,0.178,0.668,0.734,104,3
2240,Pune,mid,286.82,0.1,South Indian,0.868,0.687,0.086,2,0
2241,Pune,budget,207.49,6.267,Fast Food,0.229,0.844,0.949,188,3
2242,Bengaluru,budget,151.42,5.033,Fast Food,0.139,0.848,0.674,151,3
2243,Delhi,budget,164.74,6.4,North Indian,0.437,0.662,0.745,192,3
2244,Pune,budget,139.43,0.967,North Indian,0.535,0.929,0.709,29,2
2245,Chennai,budget,80.0,3.567,Biryani,0.8,0.796,0.521,107,3
2246,Bengaluru,budget,93.16,4.033,Fast Food,0.438,0.645,0.93,121,3
2247,Pune,budget,143.71,0.667,North Indian,0.409,0.628,0.275,20,2
2248,Mumbai,mid,386.47,4.0,Biryani,0.101,0.344,0.287,120,3
2249,Chennai,budget,80.0,0.433,South Indian,0.594,0.606,0.768,13,1
2250,Mumbai,budget,147.32,4.267,South Indian,0.418,0.948,0.698,128,3
2251,Mumbai,mid,237.77,0.1,North Indian,0.496,0.685,0.032,1,0
2252,Mumbai,mid,373.46,6.267,Chinese,0.373,0.406,0.448,188,3
2253,Mumbai,budget,149.03,2.267,Fast Food,0.595,0.686,0.885,68,3
2254,Delhi,mid,424.35,4.067,Chinese,0.261,0.34,0.491,122,3
2255,Bengaluru,premium,913.36,4.1,South Indian,0.503,0.378,0.429,123,3
2256,Bengaluru,mid,395.9,5.8,Chinese,0.179,0.427,0.139,174,3
2257,Bengaluru,premium,872.08,2.333,South Indian,0.358,0.24,0.25,70,3
2258,Pune,mid,314.97,2.467,North Indian,0.29,0.318,0.639,74,3
2259,Hyderabad,budget,291.16,4.6,Biryani,0.392,0.95,0.229,138,3
2260,Delhi,budget,89.06,0.533,Desserts,0.67,0.789,0.788,16,2
2261,Mumbai,mid,297.22,3.733,North Indian,0.324,0.484,0.461,112,3
2262,Pune,premium,880.27,2.6,Fast Food,0.658,0.186,0.478,78,3
2263,Delhi,mid,425.27,6.5,North Indian,0.275,0.639,0.717,195,3
2264,Chennai,budget,174.37,3.6,North Indian,0.375,0.774,0.462,108,3
2265,Chennai,mid,417.53,5.167,South Indian,0.447,0.378,0.787,155,3
2266,Pune,budget,80.0,5.567,Fast Food,0.171,0.896,0.826,167,3
2267,Mumbai,mid,508.93,1.1,Other,0.314,0.385,0.283,33,2
2268,Chennai,mid,329.61,4.267,Other,0.321,0.483,0.698,128,3
2269,Chennai,mid,474.59,4.567,South Indian,0.659,0.336,0.972,137,3
2270,Pune,premium,293.29,3.033,South Indian,0.238,0.193,0.9,91,3
2271,Chennai,mid,375.66,1.433,Fast Food,0.488,0.633,0.725,43,2
2272,Mumbai,mid,293.65,3.167,Other,0.677,0.506,0.466,95,3
2273,Bengaluru,mid,407.21,0.467,South Indian,0.542,0.52,0.461,14,1
2274,Bengaluru,premium,763.41,6.633,Fast Food,0.543,0.31,0.667,199,3
2275,Bengaluru,premium,773.21,0.733,North Indian,0.28,0.193,0.745,22,2
2276,Bengaluru,budget,97.05,1.067,Chinese,0.611,0.879,0.78,32,2
2277,Chennai,mid,344.3,0.1,Biryani,0.271,0.621,0.293,1,0
2278,Delhi,budget,140.99,1.5,Biryani,0.235,0.673,0.745,45,2
2279,Bengaluru,premium,799.06,1.333,Desserts,0.225,0.165,0.742,40,2
2280,Bengaluru,mid,448.93,4.2,South Indian,0.629,0.636,0.497,126,3
2281,Hyderabad,budget,157.52,0.867,Biryani,0.359,0.76,0.687,26,2
2282,Bengaluru,budget,86.19,0.1,Chinese,0.527,0.744,0.026,2,0
2283,Pune,budget,155.38,2.8,Fast Food,0.497,0.987,0.65,84,3
2284,Pune,mid,611.11,2.733,Chinese,0.29,0.438,0.527,82,3
2285,Bengaluru,budget,232.3,3.467,Fast Food,0.231,0.865,0.543,104,3
2286,Delhi,budget,80.0,0.367,Biryani,0.625,0.948,0.892,11,1
2287,Chennai,premium,712.67,3.4,Chinese,0.39,0.24,0.69,102,3
2288,Pune,mid,443.21,3.533,North Indian,0.386,0.446,0.546,106,3
2289,Pune,budget,140.88,5.033,North Indian,0.702,0.761,0.376,151,3
2290,Delhi,budget,127.0,1.1,South Indian,0.4,0.622,0.784,33,2
2291,Mumbai,premium,646.61,0.467,Fast Food,0.388,0.379,0.706,14,1
2292,Hyderabad,mid,405.22,0.5,North Indian,0.531,0.519,0.591,15,1
2293,Delhi,mid,235.15,6.367,North Indian,0.472,0.412,0.568,191,3
2294,Delhi,budget,209.43,2.4,Biryani,0.584,0.782,0.326,72,3
2295,Mumbai,budget,147.2,1.7,North Indian,0.285,0.664,0.56,51,3
2296,Pune,budget,103.25,0.1,South Indian,0.677,0.672,0.259,2,0
2297,Mumbai,mid,462.44,1.8,North Indian,0.553,0.388,0.66,54,3
2298,Hyderabad,budget,80.0,3.0,Biryani,0.47,0.701,0.51,90,3
2299,Pune,budget,122.24,6.467,Fast Food,0.684,0.848,0.392,194,3
2300,Mumbai,mid,292.83,5.1,North Indian,0.111,0.531,0.627,153,3
2301,Hyderabad,premium,1128.79,5.7,Other,0.092,0.266,0.848,171,3
2302,Pune,mid,281.5,0.467,Fast Food,0.052,0.678,0.805,14,1
2303,Bengaluru,mid,134.5,0.1,North Indian,0.63,0.37,0.187,2,0
2304,Delhi,mid,291.82,3.4,North Indian,0.249,0.381,0.597,102,3
2305,Chennai,budget,172.78,1.433,Biryani,0.059,0.663,0.779,43,2
2306,Pune,budget,189.2,3.367,North Indian,0.475,0.759,0.444,101,3
2307,Hyderabad,mid,577.65,3.933,North Indian,0.831,0.671,0.647,118,3
2308,Mumbai,budget,220.34,0.167,Other,0.542,0.661,0.293,5,1
2309,Chennai,mid,368.79,6.533,South Indian,0.319,0.385,0.566,196,3
2310,Delhi,premium,521.72,4.933,South Indian,0.056,0.357,0.525,148,3
2311,Pune,premium,1024.81,6.167,Other,0.537,0.255,0.804,185,3
2312,Delhi,budget,131.57,0.1,Other,0.201,0.704,0.079,1,0
2313,Hyderabad,budget,117.09,0.533,Chinese,0.096,0.89,0.458,16,2
2314,Chennai,budget,129.15,0.1,Fast Food,0.305,0.999,0.092,3,0
2315,Bengaluru,budget,87.39,6.2,North Indian,0.474,0.769,0.62,186,3
2316,Chennai,budget,126.75,4.3,Biryani,0.749,0.72,0.824,129,3
2317,Pune,budget,138.34,1.467,Chinese,0.389,0.816,0.312,44,2
2318,Hyderabad,mid,423.07,2.033,Biryani,0.544,0.48,0.479,61,3
2319,Chennai,mid,311.19,5.3,South Indian,0.26,0.326,0.528,159,3
2320,Mumbai,premium,446.51,6.167,Chinese,0.704,0.275,0.208,185,3
2321,Delhi,budget,80.0,0.1,North Indian,0.628,0.759,0.232,2,0
2322,Bengaluru,budget,160.48,2.767,North Indian,0.846,0.757,0.905,83,3
2323,Mumbai,budget,153.63,5.5,Biryani,0.179,0.657,0.776,165,3
2324,Bengaluru,budget,122.28,1.833,Chinese,0.215,0.824,0.789,55,3
2325,Mumbai,budget,126.63,1.0,Fast Food,0.398,0.626,0.709,30,2
2326,Bengaluru,premium,777.7,2.633,Chinese,0.592,0.13,0.812,79,3
2327,Mumbai,budget,219.53,0.1,North Indian,0.565,0.954,0.048,3,0
2328,Bengaluru,budget,110.99,4.133,South Indian,0.916,0.714,0.635,124,3
2329,Bengaluru,mid,358.89,0.1,South Indian,0.38,0.398,0.13,3,0
2330,Bengaluru,mid,445.83,4.867,Desserts,0.372,0.367,0.554,146,3
2331,Pune,mid,272.39,1.467,Biryani,0.094,0.531,0.919,44,2
2332,Hyderabad,budget,149.22,4.467,North Indian,0.407,0.927,0.414,134,3
2333,Mumbai,premium,692.4,0.1,Chinese,0.378,0.222,0.295,3,0
2334,Hyderabad,budget,84.44,6.133,Desserts,0.153,0.873,0.966,184,3
2335,Pune,budget,158.42,3.033,North Indian,0.5,0.626,0.278,91,3
2336,Delhi,mid,353.15,6.367,North Indian,0.692,0.326,0.774,191,3
2337,Mumbai,premium,811.02,5.8,Fast Food,0.619,0.295,0.828,174,3
2338,Pune,budget,90.66,1.433,Chinese,0.204,0.618,0.264,43,2
2339,Delhi,mid,351.0,0.1,Other,0.609,0.473,0.046,2,0
2340,Chennai,budget,219.09,6.067,Chinese,0.281,0.774,0.584,182,3
2341,Bengaluru,budget,253.87,0.1,Desserts,0.502,0.928,0.025,2,0
2342,Chennai,budget,214.01,0.833,North Indian,0.206,0.774,0.667,25,2
2343,Chennai,mid,232.29,4.1,Fast Food,0.09,0.487,0.586,123,3
2344,Chennai,budget,172.55,6.367,North Indian,0.608,0.784,0.727,191,3
2345,Chennai,mid,301.69,0.1,Biryani,0.289,0.563,0.285,1,0
2346,Hyderabad,budget,164.2,1.833,North Indian,0.348,0.659,0.73,55,3
2347,Delhi,premium,545.56,2.333,Desserts,0.313,0.102,0.883,70,3
2348,Pune,premium,357.31,1.867,North Indian,0.343,0.314,0.74,56,3
2349,Delhi,budget,132.77,3.633,Fast Food,0.391,0.606,0.673,109,3
2350,Bengaluru,budget,186.13,2.9,North Indian,0.148,0.794,0.167,87,3
2351,Delhi,budget,164.4,2.367,Fast Food,0.356,0.873,0.387,71,3
2352,Bengaluru,premium,780.59,1.333,Chinese,0.401,0.226,0.411,40,2
2353,Delhi,budget,160.82,0.333,Chinese,0.4,0.71,0.053,10,1
2354,Chennai,mid,390.45,5.533,North Indian,0.75,0.573,0.906,166,3
2355,Bengaluru,budget,176.48,5.367,Chinese,0.62,0.968,0.32,161,3
2356,Pune,mid,322.53,0.967,North Indian,0.282,0.522,0.809,29,2
2357,Mumbai,mid,358.29,1.633,Fast Food,0.533,0.664,0.142,49,2
2358,Bengaluru,mid,524.33,3.0,South Indian,0.087,0.456,0.703,90,3
2359,Hyderabad,premium,728.41,4.033,Chinese,0.242,0.313,0.242,121,3
2360,Pune,budget,152.13,0.1,Desserts,0.465,0.994,0.106,2,0
2361,Chennai,premium,720.58,4.667,South Indian,0.71,0.063,0.398,140,3
2362,Hyderabad,budget,139.1,4.267,Biryani,0.153,0.954,0.62,128,3
2363,Pune,mid,306.46,5.0,North Indian,0.278,0.662,0.367,150,3
2364,Bengaluru,premium,741.74,4.1,Fast Food,0.196,0.217,0.732,123,3
2365,Pune,mid,299.43,6.2,North Indian,0.397,0.491,0.589,186,3
2366,Pune,mid,335.45,6.6,Chinese,0.462,0.524,0.237,198,3
2367,Pune,budget,110.47,0.1,Fast Food,0.649,0.642,0.179,2,0
2368,Hyderabad,budget,155.4,0.3,Chinese,0.533,0.61,0.837,9,1
2369,Mumbai,budget,179.21,6.6,Fast Food,0.207,0.873,0.902,198,3
2370,Pune,mid,328.81,0.1,Chinese,0.532,0.425,0.222,2,0
2371,Bengaluru,mid,149.16,0.1,Chinese,0.871,0.699,0.201,1,0
2372,Chennai,budget,179.52,0.1,Chinese,0.728,0.689,0.046,1,0
2373,Mumbai,budget,156.01,5.1,Fast Food,0.302,0.936,0.91,153,3
2374,Mumbai,budget,100.34,0.1,Chinese,0.326,0.81,0.051,3,0
2375,Bengaluru,budget,188.66,6.433,South Indian,0.561,0.667,0.358,193,3
2376,Pune,budget,80.08,1.567,North Indian,0.17,0.849,0.911,47,2
2377,Mumbai,premium,909.08,0.633,Chinese,0.54,0.233,0.537,19,2
2378,Mumbai,mid,344.26,4.233,Fast Food,0.122,0.477,0.766,127,3
2379,Bengaluru,budget,80.0,1.5,Fast Food,0.085,0.894,0.833,45,2
2380,Chennai,mid,367.83,1.933,Desserts,0.323,0.576,0.534,58,3
2381,Mumbai,premium,618.76,0.833,Chinese,0.073,0.092,0.326,25,2
2382,Chennai,budget,122.16,4.467,Biryani,0.336,0.678,0.498,134,3
2383,Bengaluru,budget,113.11,1.567,Fast Food,0.016,0.66,0.556,47,2
2384,Chennai,budget,143.64,4.933,South Indian,0.382,0.826,0.612,148,3
2385,Chennai,budget,125.74,1.833,Biryani,0.525,0.605,0.594,55,3
2386,Pune,mid,164.33,2.767,Fast Food,0.892,0.525,0.809,83,3
2387,Mumbai,premium,954.41,3.333,Chinese,0.361,0.305,0.278,100,3
2388,Hyderabad,budget,137.78,3.633,Biryani,0.269,0.876,0.671,109,3
2389,Bengaluru,mid,276.81,5.533,South Indian,0.45,0.314,0.568,166,3
2390,Bengaluru,budget,93.58,1.0,South Indian,0.356,0.642,0.564,30,2
2391,Chennai,mid,427.07,1.633,Fast Food,0.835,0.673,0.719,49,2
2392,Hyderabad,mid,220.16,5.033,Biryani,0.402,0.618,0.513,151,3
2393,Bengaluru,budget,156.7,5.7,South Indian,0.436,0.817,0.515,171,3
2394,Chennai,budget,120.82,2.867,North Indian,0.11,0.673,0.67,86,3
2395,Hyderabad,mid,297.46,0.2,Desserts,0.311,0.65,0.613,6,1
2396,Bengaluru,premium,479.29,5.567,South Indian,0.168,0.319,0.889,167,3
2397,Bengaluru,budget,118.98,4.133,Fast Food,0.283,0.955,0.447,124,3
2398,Delhi,budget,150.44,3.567,North Indian,0.539,0.687,0.523,107,3
2399,Delhi,budget,161.77,2.667,North Indian,0.347,0.715,0.485,80,3
2400,Bengaluru,mid,271.44,4.667,Desserts,0.744,0.611,0.569,140,3
2401,Delhi,mid,340.91,2.033,Biryani,0.125,0.517,0.811,61,3
2402,Pune,mid,438.85,2.467,Chinese,0.429,0.34,0.684,74,3
2403,Hyderabad,mid,183.74,5.133,Biryani,0.53,0.373,0.861,154,3
2404,Hyderabad,premium,698.75,2.567,North Indian,0.057,0.167,0.716,77,3
2405,Hyderabad,premium,509.84,0.1,Biryani,0.714,0.004,0.291,2,0
2406,Pune,budget,97.37,3.0,Fast Food,0.283,0.757,0.631,90,3
2407,Chennai,mid,376.1,3.8,North Indian,0.588,0.515,0.789,114,3
2408,Bengaluru,budget,122.74,4.3,Chinese,0.601,0.663,0.84,129,3
2409,Bengaluru,budget,89.16,4.7,Fast Food,0.561,0.647,0.547,141,3
2410,Pune,premium,964.86,3.433,North Indian,0.369,0.356,0.701,103,3
2411,Hyderabad,mid,442.01,2.5,Chinese,0.299,0.509,0.532,75,3
2412,Chennai,premium,313.54,5.367,Desserts,0.691,0.357,0.156,161,3
2413,Mumbai,budget,80.0,0.1,Desserts,0.646,0.995,0.212,3,0
2414,Bengaluru,mid,409.35,0.5,South Indian,0.497,0.478,0.656,15,1
2415,Delhi,mid,321.51,4.2,North Indian,0.3,0.39,0.572,126,3
2416,Bengaluru,budget,225.03,6.0,Chinese,0.332,0.649,0.688,180,3
2417,Hyderabad,budget,180.82,3.8,South Indian,0.671,0.77,0.187,114,3
2418,Pune,mid,379.95,6.167,Biryani,0.153,0.301,0.719,185,3
2419,Mumbai,budget,98.91,2.7,Chinese,0.398,0.809,0.7,81,3
2420,Pune,premium,798.29,1.733,Chinese,0.683,0.063,0.298,52,3
2421,Chennai,budget,86.21,0.1,South Indian,0.276,0.682,0.116,2,0
2422,Bengaluru,budget,215.26,0.8,Desserts,0.094,0.818,0.822,24,2
2423,Delhi,mid,392.21,0.567,North Indian,0.358,0.662,0.795,17,2
2424,Pune,budget,108.76,3.867,Desserts,0.122,0.711,0.535,116,3
2425,Mumbai,premium,860.94,0.333,Desserts,0.165,0.121,0.653,10,1
2426,Pune,mid,574.15,0.567,North Indian,0.335,0.339,0.583,17,2
2427,Pune,budget,139.12,3.1,South Indian,0.273,0.711,0.722,93,3
2428,Delhi,mid,405.04,1.633,North Indian,0.317,0.617,0.426,49,2
2429,Hyderabad,mid,306.82,1.333,Biryani,0.416,0.372,0.465,40,2
2430,Hyderabad,mid,358.54,3.433,South Indian,0.24,0.597,0.617,103,3
2431,Chennai,premium,398.55,2.267,Fast Food,0.087,0.198,0.749,68,3
2432,Chennai,mid,349.95,0.1,South Indian,0.526,0.581,0.05,3,0
2433,Pune,mid,354.36,2.9,North Indian,0.735,0.511,0.834,87,3
2434,Mumbai,budget,239.95,1.4,Fast Food,0.57,0.749,0.235,42,2
2435,Chennai,mid,170.5,4.733,Biryani,0.132,0.56,0.823,142,3
2436,Chennai,premium,643.82,6.2,South Indian,0.658,0.371,0.574,186,3
2437,Chennai,mid,478.81,4.867,South Indian,0.611,0.305,0.785,146,3
2438,Delhi,mid,325.82,1.333,North Indian,0.582,0.691,0.862,40,2
2439,Chennai,budget,141.43,3.767,Biryani,0.328,0.988,0.716,113,3
2440,Bengaluru,mid,266.67,1.133,Chinese,0.095,0.313,0.391,34,2
2441,Delhi,premium,513.48,0.333,Biryani,0.447,0.344,0.894,10,1
2442,Bengaluru,budget,80.0,0.1,South Indian,0.059,0.9,0.001,1,0
2443,Bengaluru,budget,118.54,5.4,Biryani,0.841,0.82,0.647,162,3
2444,Chennai,mid,251.06,6.2,Biryani,0.819,0.549,0.871,186,3
2445,Delhi,mid,361.8,4.033,North Indian,0.237,0.379,0.446,121,3
2446,Delhi,mid,271.23,0.1,Desserts,0.343,0.561,0.022,1,0
2447,Bengaluru,budget,126.02,2.8,Fast Food,0.468,0.76,0.607,84,3
2448,Bengaluru,budget,127.39,0.367,Chinese,0.262,0.765,0.417,11,1
2449,Pune,mid,345.18,6.033,North Indian,0.12,0.548,0.429,181,3
2450,Delhi,mid,297.15,4.867,North Indian,0.227,0.658,0.776,146,3
2451,Pune,mid,243.82,4.433,Chinese,0.476,0.327,0.684,133,3
2452,Mumbai,mid,358.58,0.633,Desserts,0.313,0.459,0.949,19,2
2453,Hyderabad,mid,456.75,6.4,North Indian,0.474,0.521,0.817,192,3
2454,Pune,mid,362.85,0.633,North Indian,0.6,0.516,0.541,19,2
2455,Delhi,mid,289.02,0.267,Fast Food,0.725,0.628,0.46,8,1
2456,Delhi,mid,337.69,0.633,North Indian,0.367,0.543,0.548,19,2
2457,Hyderabad,mid,144.94,0.1,Biryani,0.385,0.328,0.253,3,0
2458,Delhi,budget,143.03,5.533,South Indian,0.689,0.966,0.258,166,3
2459,Mumbai,budget,129.98,0.9,Fast Food,0.247,0.644,0.515,27,2
2460,Mumbai,mid,256.65,2.933,South Indian,0.44,0.532,0.449,88,3
2461,Bengaluru,premium,549.58,0.1,South Indian,0.57,0.293,0.251,3,0
2462,Hyderabad,mid,308.98,3.767,Biryani,0.277,0.617,0.459,113,3
2463,Mumbai,budget,199.62,1.467,Fast Food,0.086,0.75,0.34,44,2
2464,Delhi,mid,459.21,0.367,Fast Food,0.598,0.612,0.669,11,1
2465,Chennai,budget,103.59,0.367,Biryani,0.705,0.937,0.494,11,1
2466,Hyderabad,mid,298.19,6.0,Chinese,0.844,0.46,0.354,180,3
2467,Hyderabad,premium,601.48,4.2,North Indian,0.242,0.385,0.651,126,3
2468,Chennai,mid,430.95,6.533,North Indian,0.227,0.417,0.787,196,3
2469,Pune,mid,364.55,5.733,North Indian,0.771,0.424,0.179,172,3
2470,Mumbai,budget,154.64,1.667,Chinese,0.549,0.679,0.817,50,2
2471,Bengaluru,budget,176.81,0.733,Chinese,0.684,0.788,0.234,22,2
2472,Delhi,premium,580.72,4.433,Fast Food,0.379,0.161,0.374,133,3
2473,Chennai,mid,486.39,1.6,South Indian,0.373,0.342,0.356,48,2
2474,Bengaluru,mid,349.83,4.567,Desserts,0.384,0.698,0.734,137,3
2475,Mumbai,budget,107.2,6.433,North Indian,0.489,0.703,0.476,193,3
2476,Pune,budget,138.52,6.433,Other,0.454,0.676,0.828,193,3
2477,Hyderabad,budget,211.6,1.767,Chinese,0.255,0.851,0.867,53,3
2478,Mumbai,budget,128.74,3.3,Fast Food,0.491,0.854,0.42,99,3
2479,Delhi,budget,197.48,0.1,North Indian,0.628,0.689,0.036,3,0
2480,Chennai,premium,574.93,1.7,Biryani,0.585,0.16,0.552,51,3
2481,Bengaluru,mid,273.43,3.8,South Indian,0.435,0.528,0.266,114,3
2482,Pune,budget,182.98,2.5,Desserts,0.572,0.911,0.981,75,3
2483,Mumbai,budget,106.3,3.867,Chinese,0.339,0.817,0.524,116,3
2484,Mumbai,budget,191.13,4.3,Chinese,0.152,0.817,0.816,129,3
2485,Chennai,premium,770.33,5.833,North Indian,0.298,0.363,0.592,175,3
2486,Delhi,budget,106.32,0.1,North Indian,0.473,0.938,0.034,2,0
2487,Pune,mid,342.86,0.1,Chinese,0.402,0.538,0.054,3,0
2488,Chennai,premium,590.25,0.667,North Indian,0.24,0.363,0.601,20,2
2489,Mumbai,budget,167.45,4.7,North Indian,0.19,0.771,0.839,141,3
2490,Pune,mid,538.78,5.4,North Indian,0.204,0.393,0.392,162,3
2491,Pune,premium,625.86,2.833,Fast Food,0.223,0.197,0.645,85,3
2492,Delhi,budget,176.69,5.767,Fast Food,0.442,0.763,0.862,173,3
2493,Hyderabad,budget,151.22,3.233,South Indian,0.223,0.689,0.779,97,3
2494,Hyderabad,premium,704.81,3.267,Biryani,0.251,0.297,0.71,98,3
2495,Mumbai,premium,666.96,0.467,Chinese,0.296,0.234,0.331,14,1
2496,Chennai,mid,264.26,3.567,South Indian,0.379,0.507,0.447,107,3
2497,Pune,mid,383.51,4.0,North Indian,0.181,0.64,0.57,120,3
2498,Bengaluru,budget,135.56,3.333,North Indian,0.287,0.997,0.55,100,3
2499,Pune,premium,519.04,3.633,Fast Food,0.29,0.079,0.696,109,3
2500,Chennai,mid,451.42,3.6,Biryani,0.39,0.372,0.868,108,3
2501,Chennai,budget,154.95,4.7,South Indian,0.599,0.761,0.345,141,3
2502,Hyderabad,mid,327.19,0.833,North Indian,0.09,0.683,0.679,25,2
2503,Chennai,premium,968.01,3.6,South Indian,0.246,0.395,0.614,108,3
2504,Pune,premium,332.78,2.967,North Indian,0.482,0.397,0.315,89,3
2505,Hyderabad,budget,213.64,2.4,Chinese,0.33,0.881,0.642,72,3
2506,Hyderabad,budget,105.99,3.067,Other,0.387,0.838,0.841,92,3
2507,Delhi,premium,742.31,4.567,Other,0.461,0.272,0.635,137,3
2508,Hyderabad,premium,582.39,6.633,North Indian,0.209,0.181,0.591,199,3
2509,Pune,mid,257.7,1.6,North Indian,0.536,0.482,0.979,48,2
2510,Chennai,mid,481.39,0.467,Chinese,0.15,0.465,0.639,14,1
2511,Chennai,mid,535.62,2.433,North Indian,0.276,0.569,0.848,73,3
2512,Mumbai,budget,138.94,2.167,Other,0.183,0.611,0.882,65,3
2513,Pune,budget,166.77,0.6,Chinese,0.352,0.988,0.669,18,2
2514,Hyderabad,budget,152.85,3.367,South Indian,0.83,0.992,0.64,101,3
2515,Bengaluru,budget,236.53,3.533,South Indian,0.289,0.986,0.622,106,3
2516,Mumbai,premium,277.37,5.667,North Indian,0.252,0.23,0.688,170,3
2517,Pune,budget,168.86,4.7,Chinese,0.566,0.742,0.775,141,3
2518,Hyderabad,budget,113.64,3.133,Other,0.65,0.955,0.808,94,3
2519,Delhi,mid,114.4,4.433,Chinese,0.6,0.646,0.423,133,3
2520,Hyderabad,budget,131.97,0.1,Biryani,0.435,0.737,0.154,1,0
2521,Pune,budget,242.4,1.167,Fast Food,0.353,0.998,0.85,35,2
2522,Pune,mid,284.4,0.1,North Indian,0.599,0.665,0.259,2,0
2523,Delhi,budget,189.54,3.367,Other,0.182,0.722,0.703,101,3
2524,Chennai,mid,469.87,2.067,South Indian,0.879,0.69,0.54,62,3
2525,Mumbai,premium,697.46,6.0,North Indian,0.176,0.207,0.487,180,3
